month,exit_reason,discrsn,sex,race,age_group,county,crime_class,relinst,n
2021-09-01,MSR: Standard release,Not Discharged,Male,White,25-29,Williamson,Property,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,25-29,Williamson,Public Order,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,25-29,Winnebago,Person,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Adams,Drug,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Bond,Public Order,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Bureau,Drug,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Cass,Property,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Christian,Drug,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Christian,Property,Pinckneyville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Clay,Drug,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Clay,Public Order,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Clinton,Drug,Kewanee Reentry Center,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Cook,Drug,Pontiac,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Cook,Property,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Cook,Public Order,Lawrence,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Cook,Public Order,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,De Witt,Property,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,DeKalb,Property,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,DuPage,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,DuPage,Property,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,DuPage,Property,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Effingham,Drug,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Effingham,Person,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Fulton,Property,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Fulton,Property,Pontiac,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Hancock,Property,Pinckneyville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Iroquois,Drug,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Iroquois,Person,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Iroquois,Property,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Iroquois,Property,North Lawndale ATC,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Jackson,Property,Crossroads Male ATC,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Jefferson,Person,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Kane,Person,Illinois River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Kendall,Person,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Kendall,Property,Pontiac,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,LaSalle,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,LaSalle,Drug,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Lake,Property,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Livingston,Drug,Illinois River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Livingston,Drug,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Livingston,Drug,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Livingston,Public Order,Illinois River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Macon,Person,East Moline,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Macoupin,Property,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,McHenry,Person,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,McLean,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,McLean,Drug,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,McLean,Drug,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,McLean,Property,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,McLean,Public Order,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Montgomery,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,St. Clair,Person,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,St. Clair,Property,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,St. Clair,Public Order,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Tazewell,Property,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Tazewell,Public Order,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,White,Property,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,White,Public Order,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Will,Drug,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Will,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Williamson,Property,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Winnebago,Drug,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,30-34,Winnebago,Person,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Adams,Person,Illinois River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Adams,Property,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Boone,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Calhoun,Public Order,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Cass,Person,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Christian,Person,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Clark,Property,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Coles,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Coles,Public Order,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Cook,Person,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Cook,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Cook,Property,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Cook,Property,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Cook,Public Order,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,DeKalb,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,DuPage,Person,Danville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,DuPage,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Effingham,Drug,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Ford,Public Order,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Franklin,Drug,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Greene,Person,Danville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Grundy,Public Order,Danville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Hancock,Drug,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Hancock,Person,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Hardin,Public Order,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Jersey,Person,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Kane,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Kane,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,LaSalle,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,LaSalle,Drug,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,LaSalle,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Lake,Person,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Lake,Property,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Lawrence,Public Order,East Moline,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Lee,Person,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Macon,Drug,Pinckneyville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Macon,Property,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Macon,Property,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Macoupin,Property,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Madison,Drug,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Madison,Drug,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,McHenry,Person,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,McLean,Public Order,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Monroe,Property,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Montgomery,Person,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Moultrie,Property,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Perry,Drug,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Pike,Public Order,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Randolph,Drug,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Rock Island,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Rock Island,Property,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Rock Island,Property,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Rock Island,Public Order,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Sangamon,Public Order,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Scott,Drug,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Tazewell,Property,Crossroads Male ATC,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Tazewell,Property,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Union,Public Order,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Vermilion,Drug,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,White,Drug,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,White,Property,Hill,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Whiteside,Property,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Whiteside,Public Order,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Will,Drug,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Will,Drug,Danville,2
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Will,Public Order,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Winnebago,Person,Hill,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Winnebago,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Woodford,Drug,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Woodford,Public Order,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,35-44,Woodford,Public Order,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Champaign,Property,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Coles,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Person,Danville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Person,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Person,Hill,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Person,Illinois River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Person,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Property,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Cook,Property,Sheridan,2
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Crawford,Drug,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Crawford,Person,East Moline,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Crawford,Public Order,Illinois River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Douglas,Public Order,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,DuPage,Person,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,DuPage,Property,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Edgar,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Edwards,Person,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Edwards,Property,Joliet Treatment Center,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Franklin,Person,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Henry,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Jackson,Property,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Jersey,Drug,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Kane,Drug,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Kankakee,Drug,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Lawrence,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Livingston,Property,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Logan,Person,Big Muddy River,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Madison,Drug,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Massac,Person,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,McDonough,Public Order,East Moline,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,McLean,Drug,Peoria ATC,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Morgan,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Peoria,Property,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Piatt,Public Order,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Randolph,Drug,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Rock Island,Public Order,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Sangamon,Property,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Shelby,Public Order,Graham,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,St. Clair,Drug,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,St. Clair,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,St. Clair,Person,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Tazewell,Drug,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Tazewell,Person,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Union,Drug,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Vermilion,Property,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Warren,Drug,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Whiteside,Person,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Whiteside,Public Order,Vandalia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Will,Property,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Winnebago,Person,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,45-54,Winnebago,Property,Western Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Boone,Public Order,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Champaign,Property,East Moline,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Cook,Drug,Stateville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Cook,Person,Joliet Treatment Center,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Cook,Person,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Cook,Property,Pinckneyville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Grundy,Property,Dixon,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Jersey,Drug,Vienna,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,LaSalle,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,LaSalle,Public Order,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,LaSalle,Public Order,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Lake,Person,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Logan,Public Order,Robinson,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Madison,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Madison,Property,Pinckneyville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,McLean,Drug,Jacksonville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,McLean,Drug,Peoria ATC,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,McLean,Drug,Southwestern Illinois,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Montgomery,Person,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Morgan,Property,Centralia,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Perry,Drug,Menard,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Rock Island,Drug,Sheridan,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,Rock Island,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,St. Clair,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,55-64,White,Person,Taylorville,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,65-74,Kendall,Public Order,Electronic Det Unit,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,65-74,Lawrence,Drug,Lincoln,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,65-74,Winnebago,Drug,Shawnee,1
2021-09-01,MSR: Standard release,Not Discharged,Male,White,75<,Mason,Person,Taylorville,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,Black,35-44,Cook,Person,Joliet Treatment Center,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,Black,65-74,Cook,Person,Western Illinois,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,Black,65-74,Cook,Property,Menard,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,Hispanic,55-64,Cook,Person,Stateville,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,White,55-64,Kendall,Person,Shawnee,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,White,65-74,Jackson,Person,Western Illinois,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,White,75<,LaSalle,Public Order,Big Muddy River,1
2021-09-01,Pending Death Certificate Receipt,Pending Death Certificate Receipt,Male,White,75<,Macoupin,Person,Big Muddy River,1
2021-09-01,Reversal and Remand,Reversal and Remand,Male,Black,30-34,Cook,Public Order,Hill,1
2021-09-01,Reversal and Remand,Reversal and Remand,Male,White,25-29,McDonough,Property,Graham,1
2021-09-01,Reversal and Remand,Reversal and Remand,Male,White,45-54,Franklin,Drug,Menard,1
2021-10-01,Death,Death,Female,Black,55-64,Cook,Drug,Furlough Medical Release,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Female,Bi-Racial,35-44,Cook,Person,Logan,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Female,Black,30-34,Cook,Property,Logan,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Female,White,30-34,Champaign,Property,Logan,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Female,White,35-44,DeKalb,Drug,Logan,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Female,White,45-54,Vermilion,Property,Logan,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Asian,45-54,Christian,Drug,Jacksonville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,Cook,Person,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,Cook,Person,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,Cook,Person,Stateville,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,Cook,Public Order,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,Cook,Public Order,Stateville,3
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,McDonough,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,McHenry,Property,Vienna,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,20-24,Peoria,Drug,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Boone,Property,Jacksonville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Champaign,Public Order,Graham,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Drug,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Person,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Person,Hill,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Person,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Person,Stateville,3
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Property,Discharge,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Property,Stateville,3
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Cook,Public Order,Stateville,6
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,DuPage,Property,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Kane,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Kankakee,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Vermilion,Drug,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Winnebago,Drug,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Winnebago,Person,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,25-29,Winnebago,Property,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Adams,Public Order,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Drug,Big Muddy River,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Drug,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Drug,Stateville,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Person,Discharge,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Person,Shawnee,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Person,Stateville,3
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Property,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Property,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Public Order,Big Muddy River,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Public Order,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Public Order,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Public Order,Stateville,5
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Cook,Public Order,Western Illinois,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Peoria,Person,Lawrence,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Peoria,Person,Taylorville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Will,Public Order,Western Illinois,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Winnebago,Person,Shawnee,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Winnebago,Person,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,30-34,Winnebago,Public Order,Western Illinois,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Drug,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Drug,Stateville,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Person,Centralia,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Person,Stateville,5
